date,store_id,product_id,sales_amount,units_sold
2024-10-26,S002,P102,10803.77,90
2024-10-26,S003,P103,14173.27,107
2024-10-26,S004,P101,11453.60,90
2024-10-26,S005,P104,13281.96,107
2024-10-27,S001,P101,16890.12,138
2024-10-27,S002,P102,9971.48,78
2024-10-27,S003,P103,14053.10,111
2024-10-27,S004,P101,12351.36,102
2024-10-27,S005,P104,12460.30,96
2024-10-28,S001,P101,17152.51,137
2024-10-28,S002,P102,9821.77,78
2024-10-28,S003,P103,13535.16,110
2024-10-28,S004,P101,11248.14,88
2024-10-28,S005,P104,12396.26,94
2024-10-29,S001,P101,16293.37,127
2024-10-29,S002,P102,9295.06,72
2024-10-29,S003,P103,11956.19,99
2024-10-29,S004,P101,10844.14,86
2024-10-29,S005,P104,12317.67,101
2024-10-30,S001,P101,17215.52,135
2024-10-30,S002,P102,9621.81,74
2024-10-30,S003,P103,13247.34,106
2024-10-30,S004,P101,11271.84,92
2024-10-30,S005,P104,12417.41,100
2024-10-31,S001,P101,16441.69,126
2024-10-31,S002,P102,9652.41,81
2024-10-31,S003,P103,12663.51,99
2024-10-31,S004,P101,11145.89,93
2024-10-31,S005,P104,11550.17,85
2024-11-01,S001,P101,17197.05,137
2024-11-01,S002,P102,10182.69,80
2024-11-01,S003,P103,13567.10,106
2024-11-01,S004,P101,11351.74,91
2024-11-01,S005,P104,13184.12,100
2024-11-02,S001,P101,18492.03,149
2024-11-02,S002,P102,10414.05,82
2024-11-02,S003,P103,13907.73,107
2024-11-02,S004,P101,12285.30,102
2024-11-02,S005,P104,12782.82,98
2024-11-03,S001,P101,17336.78,141
2024-11-03,S002,P102,10053.75,78
2024-11-03,S003,P103,13840.12,107
2024-11-03,S004,P101,12176.88,100
2024-11-03,S005,P104,13171.10,103
2024-11-04,S001,P101,16422.25,135
2024-11-04,S002,P102,8703.26,70
2024-11-04,S003,P103,13455.82,113
2024-11-04,S004,P101,10485.95,84
2024-11-04,S005,P104,12399.42,102
2024-11-05,S001,P101,15172.69,114
2024-11-05,S002,P102,9493.97,77
2024-11-05,S003,P103,12699.42,100
2024-11-05,S004,P101,11348.90,94
2024-11-05,S005,P104,11620.43,93
2024-11-06,S001,P101,15561.19,130
2024-11-06,S002,P102,8914.94,69
2024-11-06,S003,P103,12310.96,95
2024-11-06,S004,P101,11338.32,97
2024-11-06,S005,P104,11987.11,94
2024-11-07,S001,P101,16667.68,129
2024-11-07,S002,P102,9884.48,78
2024-11-07,S003,P103,12919.26,101
2024-11-07,S004,P101,10747.25,81
2024-11-07,S005,P104,11850.72,97
2024-11-08,S001,P101,16303.53,126
2024-11-08,S002,P102,9934.30,78
2024-11-08,S003,P103,13613.87,108
2024-11-08,S004,P101,11712.73,93
2024-11-08,S005,P104,11963.89,96
2024-11-09,S001,P101,18116.83,146
2024-11-09,S002,P102,9450.51,76
2024-11-09,S003,P103,13865.66,107
2024-11-09,S004,P101,11621.76,96
2024-11-09,S005,P104,13457.62,108
2024-11-10,S001,P101,17680.09,140
2024-11-10,S002,P102,9925.05,82
2024-11-10,S003,P103,14080.26,114
2024-11-10,S004,P101,11376.14,95
2024-11-10,S005,P104,13168.85,101
2024-11-11,S001,P101,16810.13,135
2024-11-11,S002,P102,9436.91,70
2024-11-11,S003,P103,11937.25,98
2024-11-11,S004,P101,10488.81,85
2024-11-11,S005,P104,11136.95,85
2024-11-12,S001,P101,17285.32,142
2024-11-12,S002,P102,9274.94,74
2024-11-12,S003,P103,12281.23,99
2024-11-12,S004,P101,11243.02,88
2024-11-12,S005,P104,11948.64,90
2024-11-13,S001,P101,17202.21,141
2024-11-13,S002,P102,9295.26,73
2024-11-13,S003,P103,13280.95,104
2024-11-13,S004,P101,10917.11,86
2024-11-13,S005,P104,11279.20,93
2024-11-14,S001,P101,15856.94,128
2024-11-14,S002,P102,9166.38,73
2024-11-14,S003,P103,12504.39,98
2024-11-14,S004,P101,11051.39,88
2024-11-14,S005,P104,12079.53,98
2024-11-15,S001,P101,18021.15,142
2024-11-15,S002,P102,10236.14,81
2024-11-15,S003,P103,13519.11,105
2024-11-15,S004,P101,11354.01,92
2024-11-15,S005,P104,12424.98,97
2024-11-16,S001,P101,17780.84,143
2024-11-16,S002,P102,9544.77,76
2024-11-16,S003,P103,14055.29,116
2024-11-16,S004,P101,11321.77,87
2024-11-16,S005,P104,12394.40,103
2024-11-17,S001,P101,17702.73,131
2024-11-17,S002,P102,10279.27,76
2024-11-17,S003,P103,14425.81,118
2024-11-17,S004,P101,11370.30,91
2024-11-17,S005,P104,12847.51,101
2024-11-18,S001,P101,16319.81,130
2024-11-18,S002,P102,9146.97,76
2024-11-18,S003,P103,11544.54,92
2024-11-18,S004,P101,10187.83,81
2024-11-18,S005,P104,11279.24,97
2024-11-19,S001,P101,15718.94,125
2024-11-19,S002,P102,9002.22,73
2024-11-19,S003,P103,12263.80,96
2024-11-19,S004,P101,11460.34,93
2024-11-19,S005,P104,11710.87,100
2024-11-20,S001,P101,15634.03,122
2024-11-20,S002,P102,8927.25,73
2024-11-20,S003,P103,12197.72,101
2024-11-20,S004,P101,10473.96,79
2024-11-20,S005,P104,11201.22,90
2024-11-21,S001,P101,16716.16,138
2024-11-21,S002,P102,9333.35,76
2024-11-21,S003,P103,11212.08,90
2024-11-21,S004,P101,10729.64,85
2024-11-21,S005,P104,11247.14,92
2024-11-22,S001,P101,17871.86,151
2024-11-22,S002,P102,9840.33,76
2024-11-22,S003,P103,14333.53,113
2024-11-22,S004,P101,11288.61,86
2024-11-22,S005,P104,12650.85,103
2024-11-23,S001,P101,17682.59,142
2024-11-23,S002,P102,10095.80,82
2024-11-23,S003,P103,13663.30,113
2024-11-23,S004,P101,11821.32,95
2024-11-23,S005,P104,12195.29,99
2024-11-24,S001,P101,16818.88,133
2024-11-24,S002,P102,9632.04,81
2024-11-24,S003,P103,12938.59,105
2024-11-24,S004,P101,11747.04,96
2024-11-24,S005,P104,12409.68,99
2024-11-25,S001,P101,15836.40,116
2024-11-25,S002,P102,8885.19,73
2024-11-25,S003,P103,12041.89,96
2024-11-25,S004,P101,11726.96,91
2024-11-25,S005,P104,11261.94,89
2024-11-26,S001,P101,14745.36,114
2024-11-26,S002,P102,8636.93,70
2024-11-26,S003,P103,12304.61,92
2024-11-26,S004,P101,11006.02,90
2024-11-26,S005,P104,11314.55,93
2024-11-27,S001,P101,16287.42,126
2024-11-27,S002,P102,9243.91,74
2024-11-27,S003,P103,12012.47,93
2024-11-27,S004,P101,10844.08,92
2024-11-27,S005,P104,11451.33,92
2024-11-28,S001,P101,15293.51,121
2024-11-28,S002,P102,9061.74,71
2024-11-28,S003,P103,12089.25,96
2024-11-28,S004,P101,10459.56,86
2024-11-28,S005,P104,12399.67,96
2024-11-29,S001,P101,16899.81,136
2024-11-29,S002,P102,10056.91,78
2024-11-29,S003,P103,13081.35,106
2024-11-29,S004,P101,10818.40,92
2024-11-29,S005,P104,12504.33,99
2024-11-30,S001,P101,17020.20,131
2024-11-30,S002,P102,10488.81,83
2024-11-30,S003,P103,13138.42,110
2024-11-30,S004,P101,11861.86,94
2024-11-30,S005,P104,12555.99,99
2024-12-01,S001,P101,18236.14,144
2024-12-01,S002,P102,11020.41,91
2024-12-01,S003,P103,15584.99,116
2024-12-01,S004,P101,13070.33,107
2024-12-01,S005,P104,13871.28,109
2024-12-02,S001,P101,16126.31,133
2024-12-02,S002,P102,9793.21,79
2024-12-02,S003,P103,13469.83,102
2024-12-02,S004,P101,11537.37,93
2024-12-02,S005,P104,12504.28,102
2024-12-03,S001,P101,18324.74,148
2024-12-03,S002,P102,10337.00,80
2024-12-03,S003,P103,13163.74,104
2024-12-03,S004,P101,11398.11,91
2024-12-03,S005,P104,12835.05,110
2024-12-04,S001,P101,17579.14,136
2024-12-04,S002,P102,9744.44,73
2024-12-04,S003,P103,13172.41,107
2024-12-04,S004,P101,11257.29,88
2024-12-04,S005,P104,13190.28,107
2024-12-05,S001,P101,17454.91,139
2024-12-05,S002,P102,10158.89,78
2024-12-05,S003,P103,12766.25,99
2024-12-05,S004,P101,11058.32,86
2024-12-05,S005,P104,12832.61,101
2024-12-06,S001,P101,17645.58,140
2024-12-06,S002,P102,11009.06,86
2024-12-06,S003,P103,15000.70,121
2024-12-06,S004,P101,12302.86,97
2024-12-06,S005,P104,14016.44,114
2024-12-07,S001,P101,17267.71,142
2024-12-07,S002,P102,10700.59,87
2024-12-07,S003,P103,13496.72,106
2024-12-07,S004,P101,11483.24,91
2024-12-07,S005,P104,13904.41,112
2024-12-08,S001,P101,18435.23,141
2024-12-08,S002,P102,11350.61,87
2024-12-08,S003,P103,14439.18,112
2024-12-08,S004,P101,11912.46,91
2024-12-08,S005,P104,14315.74,117
2024-12-09,S001,P101,17264.01,137
2024-12-09,S002,P102,9813.59,78
2024-12-09,S003,P103,13202.22,105
2024-12-09,S004,P101,11518.73,91
2024-12-09,S005,P104,13076.06,106
2024-12-10,S001,P101,17702.71,150
2024-12-10,S002,P102,9643.28,74
2024-12-10,S003,P103,13052.25,103
2024-12-10,S004,P101,10739.44,84
2024-12-10,S005,P104,13274.94,108
2024-12-11,S001,P101,18203.16,149
2024-12-11,S002,P102,10520.53,82
2024-12-11,S003,P103,13463.03,110
2024-12-11,S004,P101,11701.46,88
2024-12-11,S005,P104,12248.31,95
2024-12-12,S001,P101,16703.65,138
2024-12-12,S002,P102,10805.11,87
2024-12-12,S003,P103,13797.81,116
2024-12-12,S004,P101,11541.55,93
2024-12-12,S005,P104,13056.89,105
2024-12-13,S001,P101,19229.94,157
2024-12-13,S002,P102,10905.37,86
2024-12-13,S003,P103,14719.08,111
2024-12-13,S004,P101,12331.39,99
2024-12-13,S005,P104,13952.13,107
2024-12-14,S001,P101,18703.23,150
2024-12-14,S002,P102,10872.30,87
2024-12-14,S003,P103,14196.66,108
2024-12-14,S004,P101,12330.25,92
2024-12-14,S005,P104,14078.15,119
2024-12-15,S001,P101,18646.66,152
2024-12-15,S002,P102,11461.51,94
2024-12-15,S003,P103,15689.13,122
2024-12-15,S004,P101,12020.30,97
2024-12-15,S005,P104,13062.19,104
2024-12-16,S001,P101,17267.06,143
2024-12-16,S002,P102,10540.99,86
2024-12-16,S003,P103,13972.52,111
2024-12-16,S004,P101,11486.75,93
2024-12-16,S005,P104,13351.80,104
2024-12-17,S001,P101,17500.28,139
2024-12-17,S002,P102,10254.16,84
2024-12-17,S003,P103,13520.32,105
2024-12-17,S004,P101,11017.60,86
2024-12-17,S005,P104,13168.89,104
2024-12-18,S001,P101,16875.87,138
2024-12-18,S002,P102,10218.46,83
2024-12-18,S003,P103,14696.45,124
2024-12-18,S004,P101,11512.75,93
2024-12-18,S005,P104,13403.66,111
2024-12-19,S001,P101,17024.65,131
2024-12-19,S002,P102,10474.38,84
2024-12-19,S003,P103,13940.52,113
2024-12-19,S004,P101,11106.98,87
2024-12-19,S005,P104,13387.78,106
2024-12-20,S001,P101,17976.11,142
2024-12-20,S002,P102,11030.25,86
2024-12-20,S003,P103,15446.04,126
2024-12-20,S004,P101,11584.14,93
2024-12-20,S005,P104,14541.04,127
2024-12-21,S001,P101,18168.74,145
2024-12-21,S002,P102,10402.72,84
2024-12-21,S003,P103,14847.04,119
2024-12-21,S004,P101,11747.19,96
2024-12-21,S005,P104,14665.39,122
2024-12-22,S001,P101,18675.40,149
2024-12-22,S002,P102,11218.85,89
2024-12-22,S003,P103,13408.98,101
2024-12-22,S004,P101,12712.79,105
2024-12-22,S005,P104,13772.60,107
2024-12-23,S001,P101,17085.38,131
2024-12-23,S002,P102,10089.01,84
2024-12-23,S003,P103,13369.03,104
2024-12-23,S004,P101,10870.22,87
2024-12-23,S005,P104,12479.93,101
2024-12-24,S001,P101,17088.55,143
2024-12-24,S002,P102,10398.81,84
2024-12-24,S003,P103,13001.06,104
2024-12-24,S004,P101,11521.06,93
2024-12-24,S005,P104,13087.72,105
2024-12-25,S001,P101,16581.91,123
2024-12-25,S002,P102,9790.15,80
2024-12-25,S003,P103,14068.15,116
2024-12-25,S004,P101,11535.88,92
2024-12-25,S005,P104,12940.27,98
2024-12-26,S001,P101,17398.93,136
2024-12-26,S002,P102,9979.26,77
2024-12-26,S003,P103,13660.02,112
2024-12-26,S004,P101,11726.39,91
2024-12-26,S005,P104,13052.59,104
2024-12-27,S001,P101,17295.46,142
2024-12-27,S002,P102,10692.72,87
2024-12-27,S003,P103,14281.46,116
2024-12-27,S004,P101,12692.24,102
2024-12-27,S005,P104,14120.58,110
2024-12-28,S001,P101,18322.78,141
2024-12-28,S002,P102,11312.23,93
2024-12-28,S003,P103,14440.44,115
2024-12-28,S004,P101,11947.83,91
2024-12-28,S005,P104,13644.28,105
2024-12-29,S001,P101,17360.16,140
2024-12-29,S002,P102,10582.95,84
2024-12-29,S003,P103,13405.18,107
2024-12-29,S004,P101,11944.54,93
2024-12-29,S005,P104,14292.55,113
2024-12-30,S001,P101,17516.06,140
2024-12-30,S002,P102,10403.31,81
2024-12-30,S003,P103,13726.17,109
2024-12-30,S004,P101,11716.75,92
2024-12-30,S005,P104,13330.44,108
2024-12-31,S001,P101,17000.73,138
2024-12-31,S002,P102,10095.55,79
2024-12-31,S003,P103,13358.91,103
2024-12-31,S004,P101,11568.23,92
2024-12-31,S005,P104,12855.24,105
2025-01-01,S001,P101,16535.51,132
2025-01-01,S002,P102,8467.23,68
2025-01-01,S003,P103,11513.03,89
2025-01-01,S004,P101,10681.96,89
2025-01-01,S005,P104,10343.04,78
2025-01-02,S001,P101,15590.85,127
2025-01-02,S002,P102,8586.24,67
2025-01-02,S003,P103,13047.63,107
2025-01-02,S004,P101,10514.48,86
2025-01-02,S005,P104,11537.27,89
2025-01-03,S001,P101,16806.24,131
2025-01-03,S002,P102,9515.84,77
2025-01-03,S003,P103,13923.11,106
2025-01-03,S004,P101,11806.12,91
2025-01-03,S005,P104,12398.88,100
2025-01-04,S001,P101,17857.52,142
2025-01-04,S002,P102,10004.61,83
2025-01-04,S003,P103,14227.12,117
2025-01-04,S004,P101,11847.54,96
2025-01-04,S005,P104,13201.23,107
2025-01-05,S001,P101,16858.03,135
2025-01-05,S002,P102,10074.35,77
2025-01-05,S003,P103,13188.50,110
2025-01-05,S004,P101,11116.42,90
2025-01-05,S005,P104,12606.80,103
2025-01-06,S001,P101,15614.62,122
2025-01-06,S002,P102,9237.53,72
2025-01-06,S003,P103,13263.77,106
2025-01-06,S004,P101,11121.66,86
2025-01-06,S005,P104,11830.64,101
2025-01-07,S001,P101,16064.77,124
2025-01-07,S002,P102,9640.69,76
2025-01-07,S003,P103,11917.44,92
2025-01-07,S004,P101,10333.43,83
2025-01-07,S005,P104,11185.23,87
2025-01-08,S001,P101,15891.96,128
2025-01-08,S002,P102,9564.16,79
2025-01-08,S003,P103,12392.37,102
2025-01-08,S004,P101,10497.85,88
2025-01-08,S005,P104,11879.25,95
2025-01-09,S001,P101,15180.31,124
2025-01-09,S002,P102,9088.71,71
2025-01-09,S003,P103,12174.31,95
2025-01-09,S004,P101,11010.09,89
2025-01-09,S005,P104,11636.36,98
2025-01-10,S001,P101,16602.68,133
2025-01-10,S002,P102,9512.86,77
2025-01-10,S003,P103,13820.68,111
2025-01-10,S004,P101,11809.45,96
2025-01-10,S005,P104,12774.27,97
2025-01-11,S001,P101,17897.71,150
2025-01-11,S002,P102,10410.03,82
2025-01-11,S003,P103,14506.87,116
2025-01-11,S004,P101,12081.39,98
2025-01-11,S005,P104,13235.21,100
2025-01-12,S001,P101,16915.51,137
2025-01-12,S002,P102,9934.36,78
2025-01-12,S003,P103,14303.35,112
2025-01-12,S004,P101,11754.14,95
2025-01-12,S005,P104,12487.99,92
2025-01-13,S001,P101,15094.82,119
2025-01-13,S002,P102,10108.21,79
2025-01-13,S003,P103,12629.07,107
2025-01-13,S004,P101,10875.30,88
2025-01-13,S005,P104,11836.73,92
2025-01-14,S001,P101,15718.14,123
2025-01-14,S002,P102,9329.02,72
2025-01-14,S003,P103,12422.79,100
2025-01-14,S004,P101,11342.26,97
2025-01-14,S005,P104,11388.10,91
2025-01-15,S001,P101,15665.22,122
2025-01-15,S002,P102,8728.80,73
2025-01-15,S003,P103,12475.47,102
2025-01-15,S004,P101,10470.70,77
2025-01-15,S005,P104,12523.74,95
2025-01-16,S001,P101,15656.73,129
2025-01-16,S002,P102,9397.16,74
2025-01-16,S003,P103,13341.36,105
2025-01-16,S004,P101,11210.40,86
2025-01-16,S005,P104,12417.82,97
2025-01-17,S001,P101,17607.15,137
2025-01-17,S002,P102,9809.44,77
2025-01-17,S003,P103,14122.14,112
2025-01-17,S004,P101,11769.35,92
2025-01-17,S005,P104,13314.20,101
2025-01-18,S001,P101,16517.53,137
2025-01-18,S002,P102,9342.03,78
2025-01-18,S003,P103,13696.33,110
2025-01-18,S004,P101,11832.78,92
2025-01-18,S005,P104,12968.06,110
2025-01-19,S001,P101,18279.60,143
2025-01-19,S002,P102,10584.71,81
2025-01-19,S003,P103,13621.11,109
2025-01-19,S004,P101,12206.89,93
2025-01-19,S005,P104,13238.46,104
2025-01-20,S001,P101,15389.19,126
2025-01-20,S002,P102,9287.19,69
2025-01-20,S003,P103,13171.24,100
2025-01-20,S004,P101,10800.78,83
2025-01-20,S005,P104,11488.13,94
2025-01-21,S001,P101,16778.53,128
2025-01-21,S002,P102,9375.13,75
2025-01-21,S003,P103,13463.35,109
2025-01-21,S004,P101,10488.48,80
2025-01-21,S005,P104,12193.06,99
2025-01-22,S001,P101,16062.95,126
2025-01-22,S002,P102,9659.38,77
2025-01-22,S003,P103,11573.80,91
2025-01-22,S004,P101,11299.79,86
2025-01-22,S005,P104,12315.38,94
2025-01-23,S001,P101,16589.13,129
2025-01-23,S002,P102,8914.58,71
2025-01-23,S003,P103,12811.66,107
2025-01-23,S004,P101,11317.45,86
2025-01-23,S005,P104,12093.59,99
2025-01-24,S001,P101,18185.91,153
2025-01-24,S002,P102,10939.70,85
2025-01-24,S003,P103,14032.17,120
2025-01-24,S004,P101,12291.24,96
2025-01-24,S005,P104,12189.78,92
2025-01-25,S001,P101,18097.85,144
2025-01-25,S002,P102,10191.53,80
2025-01-25,S003,P103,13458.40,109
2025-01-25,S004,P101,11794.45,95
2025-01-25,S005,P104,12167.12,102
2025-01-26,S001,P101,18439.56,152
2025-01-26,S002,P102,9536.05,78
2025-01-26,S003,P103,13209.34,107
2025-01-26,S004,P101,12276.38,101
2025-01-26,S005,P104,13284.02,112
2025-01-27,S001,P101,16659.96,130
2025-01-27,S002,P102,9390.73,75
2025-01-27,S003,P103,13366.67,103
2025-01-27,S004,P101,11371.76,90
2025-01-27,S005,P104,11848.72,92
2025-01-28,S001,P101,16307.06,131
2025-01-28,S002,P102,9532.91,77
2025-01-28,S003,P103,12217.62,93
2025-01-28,S004,P101,10661.57,88
2025-01-28,S005,P104,12027.13,96
2025-01-29,S001,P101,16974.64,138
2025-01-29,S002,P102,9433.44,72
2025-01-29,S003,P103,12846.70,98
2025-01-29,S004,P101,11057.90,86
2025-01-29,S005,P104,12254.82,98
2025-01-30,S001,P101,16431.29,133
2025-01-30,S002,P102,10670.00,80
2025-01-30,S003,P103,14211.71,110
2025-01-30,S004,P101,10569.67,82
2025-01-30,S005,P104,12492.20,100
2025-01-31,S001,P101,17508.29,137
2025-01-31,S002,P102,10118.75,82
2025-01-31,S003,P103,14637.82,116
2025-01-31,S004,P101,11635.00,92
2025-01-31,S005,P104,12045.74,96
2025-02-01,S001,P101,18141.17,143
2025-02-01,S002,P102,10234.40,84
2025-02-01,S003,P103,14214.96,115
2025-02-01,S004,P101,12115.45,97
2025-02-01,S005,P104,13744.64,105
2025-02-02,S001,P101,17924.31,133
2025-02-02,S002,P102,10288.99,87
2025-02-02,S003,P103,13477.44,104
2025-02-02,S004,P101,11906.10,97
2025-02-02,S005,P104,13486.99,106
2025-02-03,S001,P101,17793.68,142
2025-02-03,S002,P102,10154.86,85
2025-02-03,S003,P103,12692.19,96
2025-02-03,S004,P101,11378.93,91
2025-02-03,S005,P104,12304.06,99
2025-02-04,S001,P101,16747.45,140
2025-02-04,S002,P102,8686.21,72
2025-02-04,S003,P103,13318.80,106
2025-02-04,S004,P101,10804.41,89
2025-02-04,S005,P104,11789.33,94
2025-02-05,S001,P101,17523.27,133
2025-02-05,S002,P102,9909.24,80
2025-02-05,S003,P103,13430.27,105
2025-02-05,S004,P101,11434.04,94
2025-02-05,S005,P104,12220.28,103
2025-02-06,S001,P101,16192.40,126
2025-02-06,S002,P102,10254.15,81
2025-02-06,S003,P103,12807.03,101
2025-02-06,S004,P101,11816.41,96
2025-02-06,S005,P104,11968.17,90
2025-02-07,S001,P101,19003.53,153
2025-02-07,S002,P102,10415.20,81
2025-02-07,S003,P103,13253.75,101
2025-02-07,S004,P101,12142.82,95
2025-02-07,S005,P104,14107.55,115
2025-02-08,S001,P101,17787.25,138
2025-02-08,S002,P102,11058.30,87
2025-02-08,S003,P103,15549.61,124
2025-02-08,S004,P101,11508.66,86
2025-02-08,S005,P104,13049.13,108
2025-02-09,S001,P101,18029.11,133
2025-02-09,S002,P102,10395.62,82
2025-02-09,S003,P103,14970.82,121
2025-02-09,S004,P101,12003.81,96
2025-02-09,S005,P104,14447.93,119
2025-02-10,S001,P101,16567.76,135
2025-02-10,S002,P102,10335.31,88
2025-02-10,S003,P103,13524.01,107
2025-02-10,S004,P101,11437.89,90
2025-02-10,S005,P104,12611.97,98
2025-02-11,S001,P101,17062.33,130
2025-02-11,S002,P102,10259.14,84
2025-02-11,S003,P103,12627.30,103
2025-02-11,S004,P101,11097.31,92
2025-02-11,S005,P104,13042.82,107
2025-02-12,S001,P101,17439.01,135
2025-02-12,S002,P102,9235.37,74
2025-02-12,S003,P103,12842.58,103
2025-02-12,S004,P101,10753.11,88
2025-02-12,S005,P104,12856.81,98
2025-02-13,S001,P101,16541.98,134
2025-02-13,S002,P102,10329.92,83
2025-02-13,S003,P103,13154.56,105
2025-02-13,S004,P101,11267.48,88
2025-02-13,S005,P104,12010.67,96
2025-02-14,S001,P101,17866.30,142
2025-02-14,S002,P102,10034.74,82
2025-02-14,S003,P103,14212.63,113
2025-02-14,S004,P101,12748.20,106
2025-02-14,S005,P104,13922.76,107
2025-02-15,S001,P101,18341.95,148
2025-02-15,S002,P102,10885.42,87
2025-02-15,S003,P103,14910.90,121
2025-02-15,S004,P101,12658.12,103
2025-02-15,S005,P104,13338.67,105
2025-02-16,S001,P101,18424.86,149
2025-02-16,S002,P102,10640.47,85
2025-02-16,S003,P103,14393.10,113
2025-02-16,S004,P101,12362.43,101
2025-02-16,S005,P104,14514.00,119
2025-02-17,S001,P101,17034.97,141
2025-02-17,S002,P102,9611.87,77
2025-02-17,S003,P103,13359.62,105
2025-02-17,S004,P101,12213.66,96
2025-02-17,S005,P104,12932.68,105
2025-02-18,S001,P101,17293.42,132
2025-02-18,S002,P102,10274.55,81
2025-02-18,S003,P103,13613.14,108
2025-02-18,S004,P101,11636.60,94
2025-02-18,S005,P104,12162.25,97
2025-02-19,S001,P101,18405.75,138
2025-02-19,S002,P102,9852.86,77
2025-02-19,S003,P103,12746.90,96
2025-02-19,S004,P101,11102.56,91
2025-02-19,S005,P104,12733.37,99
2025-02-20,S001,P101,17285.48,140
2025-02-20,S002,P102,10391.18,83
2025-02-20,S003,P103,15004.74,120
2025-02-20,S004,P101,11669.60,91
2025-02-20,S005,P104,12548.02,96
2025-02-21,S001,P101,17851.52,145
2025-02-21,S002,P102,11025.14,86
2025-02-21,S003,P103,14565.20,120
2025-02-21,S004,P101,12223.63,97
2025-02-21,S005,P104,14039.73,113
2025-02-22,S001,P101,18211.37,134
2025-02-22,S002,P102,10295.30,83
2025-02-22,S003,P103,14494.02,114
2025-02-22,S004,P101,11653.10,90
2025-02-22,S005,P104,14004.22,112
2025-02-23,S001,P101,18057.72,139
2025-02-23,S002,P102,11722.10,93
2025-02-23,S003,P103,14755.89,113
2025-02-23,S004,P101,12041.53,95
2025-02-23,S005,P104,13463.18,107
2025-02-24,S001,P101,16851.44,131
2025-02-24,S002,P102,10052.12,76
2025-02-24,S003,P103,13128.44,105
2025-02-24,S004,P101,11181.43,88
2025-02-24,S005,P104,13048.67,105
2025-02-25,S001,P101,18073.07,141
2025-02-25,S002,P102,9956.01,80
2025-02-25,S003,P103,14334.83,113
2025-02-25,S004,P101,11581.19,92
2025-02-25,S005,P104,13088.21,106
2025-02-26,S001,P101,17383.84,141
2025-02-26,S002,P102,10551.52,89
2025-02-26,S003,P103,13616.07,112
2025-02-26,S004,P101,11943.90,92
2025-02-26,S005,P104,13463.65,109
2025-02-27,S001,P101,17301.82,128
2025-02-27,S002,P102,10702.54,82
2025-02-27,S003,P103,13918.06,105
2025-02-27,S004,P101,11883.87,89
2025-02-27,S005,P104,12977.27,102
2025-02-28,S001,P101,18904.34,144
2025-02-28,S002,P102,11351.44,92
2025-02-28,S003,P103,14825.28,117
2025-02-28,S004,P101,11378.29,95
2025-02-28,S005,P104,14107.69,115
2025-03-01,S001,P101,19059.76,152
2025-03-01,S002,P102,11466.16,89
2025-03-01,S003,P103,15527.73,130
2025-03-01,S004,P101,12558.56,99
2025-03-01,S005,P104,14706.45,119
2025-03-02,S001,P101,18766.65,148
2025-03-02,S002,P102,11295.56,92
2025-03-02,S003,P103,14836.00,121
2025-03-02,S004,P101,13271.58,108
2025-03-02,S005,P104,14272.92,116
2025-03-03,S001,P101,17568.25,135
2025-03-03,S002,P102,10289.88,78
2025-03-03,S003,P103,14618.52,115
2025-03-03,S004,P101,11015.44,89
2025-03-03,S005,P104,13593.96,109
2025-03-04,S001,P101,17070.92,131
2025-03-04,S002,P102,11229.95,88
2025-03-04,S003,P103,14415.44,115
2025-03-04,S004,P101,11220.29,85
2025-03-04,S005,P104,13700.48,108
2025-03-05,S001,P101,17748.50,146
2025-03-05,S002,P102,10044.18,80
2025-03-05,S003,P103,14798.76,121
2025-03-05,S004,P101,11678.08,94
2025-03-05,S005,P104,13805.51,107
2025-03-06,S001,P101,17073.77,140
2025-03-06,S002,P102,10680.68,90
2025-03-06,S003,P103,13967.44,115
2025-03-06,S004,P101,12134.56,98
2025-03-06,S005,P104,13577.45,105
2025-03-07,S001,P101,19027.87,149
2025-03-07,S002,P102,11422.78,88
2025-03-07,S003,P103,15394.56,129
2025-03-07,S004,P101,12271.93,99
2025-03-07,S005,P104,13660.55,110
2025-03-08,S001,P101,19403.11,150
2025-03-08,S002,P102,11646.12,93
2025-03-08,S003,P103,16184.74,129
2025-03-08,S004,P101,12793.90,101
2025-03-08,S005,P104,14060.42,121
2025-03-09,S001,P101,19398.33,156
2025-03-09,S002,P102,11511.55,88
2025-03-09,S003,P103,14704.39,111
2025-03-09,S004,P101,13180.09,107
2025-03-09,S005,P104,14468.83,110
2025-03-10,S001,P101,17633.30,140
2025-03-10,S002,P102,10350.28,84
2025-03-10,S003,P103,14051.82,111
2025-03-10,S004,P101,11862.05,88
2025-03-10,S005,P104,14121.88,113
2025-03-11,S001,P101,16845.54,133
2025-03-11,S002,P102,10707.75,83
2025-03-11,S003,P103,14645.85,121
2025-03-11,S004,P101,12060.58,92
2025-03-11,S005,P104,13484.66,101
2025-03-12,S001,P101,18338.73,142
2025-03-12,S002,P102,10960.79,89
2025-03-12,S003,P103,14940.72,120
2025-03-12,S004,P101,11847.73,90
2025-03-12,S005,P104,14846.66,126
2025-03-13,S001,P101,18205.75,147
2025-03-13,S002,P102,10481.27,82
2025-03-13,S003,P103,14572.59,114
2025-03-13,S004,P101,12660.25,102
2025-03-13,S005,P104,13604.52,107
2025-03-14,S001,P101,19651.39,149
2025-03-14,S002,P102,11822.70,94
2025-03-14,S003,P103,15992.26,129
2025-03-14,S004,P101,12522.70,98
